MYD13Q1.A2005057.h12v12.006.2015155232744.250m_16_days_NDVI,MYD13Q1,A2005057,Lat-37.23767Lon-73.3125Samp1Line1,2015155232744,250m_16_days_NDVI,0.6042
MYD13Q1.A2005073.h12v12.006.2015155233101.250m_16_days_NDVI,MYD13Q1,A2005073,Lat-37.23767Lon-73.3125Samp1Line1,2015155233101,250m_16_days_NDVI,0.5581
MYD13Q1.A2005089.h12v12.006.2015155233341.250m_16_days_NDVI,MYD13Q1,A2005089,Lat-37.23767Lon-73.3125Samp1Line1,2015155233341,250m_16_days_NDVI,0.5883
MYD13Q1.A2005105.h12v12.006.2015155233614.250m_16_days_NDVI,MYD13Q1,A2005105,Lat-37.23767Lon-73.3125Samp1Line1,2015155233614,250m_16_days_NDVI,0.5626
MYD13Q1.A2005121.h12v12.006.2015155233931.250m_16_days_NDVI,MYD13Q1,A2005121,Lat-37.23767Lon-73.3125Samp1Line1,2015155233931,250m_16_days_NDVI,0.3951
MYD13Q1.A2005137.h12v12.006.2015155234204.250m_16_days_NDVI,MYD13Q1,A2005137,Lat-37.23767Lon-73.3125Samp1Line1,2015155234204,250m_16_days_NDVI,0.4465
MYD13Q1.A2005153.h12v12.006.2015155234546.250m_16_days_NDVI,MYD13Q1,A2005153,Lat-37.23767Lon-73.3125Samp1Line1,2015155234546,250m_16_days_NDVI,0.5125
MYD13Q1.A2005169.h12v12.006.2015155234705.250m_16_days_NDVI,MYD13Q1,A2005169,Lat-37.23767Lon-73.3125Samp1Line1,2015155234705,250m_16_days_NDVI,0.1051
MYD13Q1.A2005185.h12v12.006.2015155235035.250m_16_days_NDVI,MYD13Q1,A2005185,Lat-37.23767Lon-73.3125Samp1Line1,2015155235035,250m_16_days_NDVI,0.3534
MYD13Q1.A2005201.h12v12.006.2015155235435.250m_16_days_NDVI,MYD13Q1,A2005201,Lat-37.23767Lon-73.3125Samp1Line1,2015155235435,250m_16_days_NDVI,0.4604
MYD13Q1.A2005217.h12v12.006.2015155235513.250m_16_days_NDVI,MYD13Q1,A2005217,Lat-37.23767Lon-73.3125Samp1Line1,2015155235513,250m_16_days_NDVI,0.4066
MYD13Q1.A2005233.h12v12.006.2015155235949.250m_16_days_NDVI,MYD13Q1,A2005233,Lat-37.23767Lon-73.3125Samp1Line1,2015155235949,250m_16_days_NDVI,0.4404
MYD13Q1.A2005249.h12v12.006.2015156000303.250m_16_days_NDVI,MYD13Q1,A2005249,Lat-37.23767Lon-73.3125Samp1Line1,2015156000303,250m_16_days_NDVI,0.4295
MYD13Q1.A2005265.h12v12.006.2015156000651.250m_16_days_NDVI,MYD13Q1,A2005265,Lat-37.23767Lon-73.3125Samp1Line1,2015156000651,250m_16_days_NDVI,0.2857
MYD13Q1.A2005281.h12v12.006.2015156000847.250m_16_days_NDVI,MYD13Q1,A2005281,Lat-37.23767Lon-73.3125Samp1Line1,2015156000847,250m_16_days_NDVI,0.5039
MYD13Q1.A2005297.h12v12.006.2015156001054.250m_16_days_NDVI,MYD13Q1,A2005297,Lat-37.23767Lon-73.3125Samp1Line1,2015156001054,250m_16_days_NDVI,0.1925
MYD13Q1.A2005313.h12v12.006.2015156001355.250m_16_days_NDVI,MYD13Q1,A2005313,Lat-37.23767Lon-73.3125Samp1Line1,2015156001355,250m_16_days_NDVI,0.4195
MYD13Q1.A2005329.h12v12.006.2015156001532.250m_16_days_NDVI,MYD13Q1,A2005329,Lat-37.23767Lon-73.3125Samp1Line1,2015156001532,250m_16_days_NDVI,0.3545
MYD13Q1.A2005345.h12v12.006.2015156001832.250m_16_days_NDVI,MYD13Q1,A2005345,Lat-37.23767Lon-73.3125Samp1Line1,2015156001832,250m_16_days_NDVI,0.5856
MYD13Q1.A2005361.h12v12.006.2018226120937.250m_16_days_NDVI,MYD13Q1,A2005361,Lat-37.23767Lon-73.3125Samp1Line1,2018226120937,250m_16_days_NDVI,0.3432
MYD13Q1.A2006009.h12v12.006.2015161091447.250m_16_days_NDVI,MYD13Q1,A2006009,Lat-37.23767Lon-73.3125Samp1Line1,2015161091447,250m_16_days_NDVI,0.4771
MYD13Q1.A2006025.h12v12.006.2015161100916.250m_16_days_NDVI,MYD13Q1,A2006025,Lat-37.23767Lon-73.3125Samp1Line1,2015161100916,250m_16_days_NDVI,0.354
MYD13Q1.A2006041.h12v12.006.2015161101705.250m_16_days_NDVI,MYD13Q1,A2006041,Lat-37.23767Lon-73.3125Samp1Line1,2015161101705,250m_16_days_NDVI,0.3764
MYD13Q1.A2006057.h12v12.006.2015161103615.250m_16_days_NDVI,MYD13Q1,A2006057,Lat-37.23767Lon-73.3125Samp1Line1,2015161103615,250m_16_days_NDVI,0.6376
MYD13Q1.A2006073.h12v12.006.2015161104353.250m_16_days_NDVI,MYD13Q1,A2006073,Lat-37.23767Lon-73.3125Samp1Line1,2015161104353,250m_16_days_NDVI,0.6569
MYD13Q1.A2006089.h12v12.006.2015161110436.250m_16_days_NDVI,MYD13Q1,A2006089,Lat-37.23767Lon-73.3125Samp1Line1,2015161110436,250m_16_days_NDVI,0.2742
MYD13Q1.A2006105.h12v12.006.2015161122521.250m_16_days_NDVI,MYD13Q1,A2006105,Lat-37.23767Lon-73.3125Samp1Line1,2015161122521,250m_16_days_NDVI,0.5678
MYD13Q1.A2006121.h12v12.006.2015161123754.250m_16_days_NDVI,MYD13Q1,A2006121,Lat-37.23767Lon-73.3125Samp1Line1,2015161123754,250m_16_days_NDVI,0.5651
MYD13Q1.A2006137.h12v12.006.2015161140038.250m_16_days_NDVI,MYD13Q1,A2006137,Lat-37.23767Lon-73.3125Samp1Line1,2015161140038,250m_16_days_NDVI,0.3112
MYD13Q1.A2006153.h12v12.006.2015161141156.250m_16_days_NDVI,MYD13Q1,A2006153,Lat-37.23767Lon-73.3125Samp1Line1,2015161141156,250m_16_days_NDVI,0.5332
MYD13Q1.A2006169.h12v12.006.2015161143730.250m_16_days_NDVI,MYD13Q1,A2006169,Lat-37.23767Lon-73.3125Samp1Line1,2015161143730,250m_16_days_NDVI,0.4223
MYD13Q1.A2006185.h12v12.006.2015161145508.250m_16_days_NDVI,MYD13Q1,A2006185,Lat-37.23767Lon-73.3125Samp1Line1,2015161145508,250m_16_days_NDVI,0.5013
MYD13Q1.A2006201.h12v12.006.2015161152551.250m_16_days_NDVI,MYD13Q1,A2006201,Lat-37.23767Lon-73.3125Samp1Line1,2015161152551,250m_16_days_NDVI,0.4847
MYD13Q1.A2006217.h12v12.006.2015161155553.250m_16_days_NDVI,MYD13Q1,A2006217,Lat-37.23767Lon-73.3125Samp1Line1,2015161155553,250m_16_days_NDVI,0.0594
MYD13Q1.A2006233.h12v12.006.2015161155148.250m_16_days_NDVI,MYD13Q1,A2006233,Lat-37.23767Lon-73.3125Samp1Line1,2015161155148,250m_16_days_NDVI,0.1021
MYD13Q1.A2006249.h12v12.006.2015161163613.250m_16_days_NDVI,MYD13Q1,A2006249,Lat-37.23767Lon-73.3125Samp1Line1,2015161163613,250m_16_days_NDVI,0.4208
